imp_delta,alb_delta,veg_delta,tree_delta,mean_cooling,median_cooling,max_cooling,pct_1deg,pct_05deg,n_extremes
-0.4,0.2,0.25000000000000006,0.15,-1.1861988765394933,-1.1624834888717874,-4.0596750147681995,58.94833344247266,83.42610176150875,7517
-0.4,0.2,0.25000000000000006,0.2,-1.1982438171677237,-1.1718854403348524,-4.062457836423473,59.17124901806756,83.5362660382299,7512
-0.4,0.2,0.25000000000000006,0.25,-1.2007528404718297,-1.1704754092278375,-4.1403348214965625,59.12929623567922,83.55482815057283,7513
-0.4,0.2,0.25000000000000006,0.30000000000000004,-1.2003967271904858,-1.1705442056088307,-4.132091321046636,59.10727141828653,83.50677400353426,7509
-0.4,0.2,0.25000000000000006,0.3500000000000001,-1.2009818132525891,-1.1713637425937393,-4.134790755803869,59.12690621113947,83.55258852019111,7509
-0.4,0.2,0.25000000000000006,0.4000000000000001,-1.2035403337727086,-1.1719014551085516,-4.182661458561703,59.13612565445027,83.54712041884817,7508
-0.4,0.2,0.25000000000000006,0.45000000000000007,-1.203417314098379,-1.1719717042154967,-4.119158670018002,59.14267015706807,83.54712041884817,7508
-0.4,0.2,0.25000000000000006,0.5000000000000001,-1.2058203325992154,-1.1719807383624734,-4.206570840631084,59.14267015706807,83.54712041884817,7508
-0.4,0.2,0.30000000000000004,0.15,-1.1949087477222538,-1.1720054255006391,-4.10278431252058,59.35699319015191,83.45992666317443,7516
-0.4,0.2,0.30000000000000004,0.2,-1.2067765339189016,-1.1808578018165634,-4.105567253385143,59.52084833409701,83.53734371931661,7511
-0.4,0.2,0.30000000000000004,0.25,-1.2089190276673025,-1.180482653475931,-4.183444178853588,59.49466518295476,83.53079793153107,7511
-0.4,0.2,0.30000000000000004,0.30000000000000004,-1.2086660014036,-1.1805128541822854,-4.148391044889049,59.48298429319372,83.50130890052357,7508
-0.4,0.2,0.30000000000000004,0.3500000000000001,-1.209287299807377,-1.1811412977701812,-4.14519575909193,59.50916230366492,83.53403141361257,7508
-0.4,0.2,0.30000000000000004,0.4000000000000001,-1.2119177209214564,-1.1817852137515041,-4.210424630913473,59.51835612852562,83.5220208101564,7507
-0.4,0.2,0.30000000000000004,0.45000000000000007,-1.211915614281738,-1.1819045020093004,-4.116512462208553,59.524900202866306,83.51547673581572,7507
-0.4,0.2,0.30000000000000004,0.5000000000000001,-1.2143200409910968,-1.18213881035074,-4.249680257592754,59.531444277206994,83.51547673581572,7507
-0.4,0.2,0.3500000000000001,0.15,-1.2030630715660355,-1.1777869954764686,-4.1651882222029935,59.60329929300864,83.50353495679497,7512
-0.4,0.2,0.3500000000000001,0.2,-1.2146909478994743,-1.1882075772944338,-4.191188870939947,59.7107708415129,83.60816647035728,7506
-0.4,0.2,0.3500000000000001,0.25,-1.216591707259247,-1.1866014672128429,-4.225736267123775,59.67150896479518,83.58199188587882,7506
-0.4,0.2,0.3500000000000001,0.30000000000000004,-1.2162928575286578,-1.1866531876003443,-4.190683043752269,59.67942427216225,83.55250245338567,7503
-0.4,0.2,0.3500000000000001,0.3500000000000001,-1.2169251391344325,-1.1866771693835854,-4.187487847362117,59.69250899574746,83.5852142623487,7503
-0.4,0.2,0.3500000000000001,0.4000000000000001,-1.2196440192523286,-1.1882430013564933,-4.2673455467555295,59.70168781891927,83.57320423917311,7502
-0.4,0.2,0.3500000000000001,0.45000000000000007,-1.2197673101099151,-1.1882430013564933,-4.200240789923407,59.71477168651054,83.56666230537748,7502
-0.4,0.2,0.3500000000000001,0.5000000000000001,-1.2221760125323267,-1.1882430013564933,-4.291972405467586,59.71477168651054,83.56666230537748,7502
-0.4,0.2,0.40000000000000013,0.15,-1.210591172945213,-1.1814882243640756,-4.229011661563472,59.79975132517505,83.57437340488187,7507
-0.4,0.2,0.40000000000000013,0.2,-1.2224332195144,-1.189658345148168,-4.231794453416423,59.96728819103696,83.68334968923782,7503
-0.4,0.2,0.40000000000000013,0.25,-1.2239353600186944,-1.1887989104721552,-4.260661489520626,59.947661105659144,83.65718024206738,7503
-0.4,0.2,0.40000000000000013,0.30000000000000004,-1.2234891855900751,-1.1883879900790937,-4.225608355556087,59.93589743589743,83.64076399790686,7500
-0.4,0.2,0.40000000000000013,0.3500000000000001,-1.2241069212913092,-1.1888335780569885,-4.222413129363613,59.94243851386708,83.6734693877551,7500
-0.4,0.2,0.40000000000000013,0.4000000000000001,-1.2268804086276948,-1.1901838637342088,-4.272576301369406,59.95813983910001,83.66145594872131,7499
-0.4,0.2,0.40000000000000013,0.45000000000000007,-1.2272547837468462,-1.1901838637342088,-4.207015848908977,59.96468048924063,83.65491529858068,7499
-0.4,0.2,0.40000000000000013,0.5000000000000001,-1.2296686823901748,-1.1904396605508527,-4.343317366395549,59.96468048924063,83.65491529858068,7499
-0.4,0.2,0.4500000000000001,0.15,-1.2193881244892335,-1.1868263936986558,-4.331663794074611,59.95680910935148,83.66599044565146,7507
-0.4,0.2,0.4500000000000001,0.2,-1.2309972869387846,-1.1941304184015664,-4.334446705136852,60.162229345195264,83.75089945705501,7501
-0.4,0.2,0.4500000000000001,0.25,-1.2321349208568897,-1.1944496914772846,-4.333116091046886,60.162229345195264,83.72473343363642,7501
-0.4,0.2,0.4500000000000001,0.30000000000000004,-1.2315335256599806,-1.1949103056794663,-4.300017959628658,60.143884892086334,83.68868541530412,7498
-0.4,0.2,0.4500000000000001,0.3500000000000001,-1.232144077885192,-1.1951236693223841,-4.296822644029216,60.15042511445389,83.72138652714193,7498
-0.4,0.2,0.4500000000000001,0.4000000000000001,-1.2349465883321804,-1.1963682596941654,-4.328595972810344,60.159570989470936,83.70283173108365,7497
-0.4,0.2,0.4500000000000001,0.45000000000000007,-1.2355869439591642,-1.1963682596941654,-4.310924417529659,60.16611078412137,83.70283173108365,7497
-0.4,0.2,0.4500000000000001,0.5000000000000001,-1.2380063893141802,-1.1963682596941654,-4.447225696597652,60.159570989470936,83.70283173108365,7497
-0.4,0.2,0.5000000000000001,0.15,-1.2266634304923356,-1.190090196891573,-4.351198620353298,60.12956419316844,83.62125376259651,7506
-0.4,0.2,0.5000000000000001,0.2,-1.2382553987762424,-1.1966693867795377,-4.362951235857712,60.30614247399752,83.76398246876431,7501
-0.4,0.2,0.5000000000000001,0.25,-1.2391468275808504,-1.1972103339846096,-4.373560504999863,60.28651795643357,83.71819192778177,7501
-0.4,0.2,0.5000000000000001,0.30000000000000004,-1.2385144197953175,-1.1973086773909116,-4.3712698985011444,60.274689339437536,83.68214519293656,7498
-0.4,0.2,0.5000000000000001,0.3500000000000001,-1.2391165576712118,-1.1973086773909116,-4.306383586679058,60.274689339437536,83.71484630477435,7498
-0.4,0.2,0.5000000000000001,0.4000000000000001,-1.2419319551369035,-1.1987210286156222,-4.356770500252529,60.283827087829444,83.6962919364332,7497
-0.4,0.2,0.5000000000000001,0.45000000000000007,-1.2427345516084736,-1.1984759656410302,-4.340998843024059,60.290366882479894,83.6962919364332,7497
-0.4,0.2,0.5000000000000001,0.5000000000000001,-1.245157400182696,-1.1984759656410302,-4.456786490235881,60.283827087829444,83.6962919364332,7497
-0.5,0.0,0.1,0.15,-1.1950657268596556,-1.192335718978451,-4.008371278355404,61.019274746814766,83.39758248938256,7483
-0.5,0.0,0.1,0.2,-1.2035413846171472,-1.2005865434337921,-4.04570464761047,61.18077324973876,83.43129571577848,7476
-0.5,0.0,0.1,0.25,-1.2069832968460492,-1.2015209681834247,-4.133440472181127,61.179698216735254,83.43458096544516,7479
-0.5,0.0,0.1,0.30000000000000004,-1.2066980488848393,-1.2015192020869534,-4.130189873273657,61.163717103115,83.39319532423431,7475
-0.5,0.0,0.1,0.3500000000000001,-1.2067421862443275,-1.2016849554863935,-4.132889367635534,61.162259222984005,83.38883447600392,7473
-0.5,0.0,0.1,0.4000000000000001,-1.2087890864586175,-1.2020071354769142,-4.1664291396692255,61.21449559255632,83.41495266079008,7473
-0.5,0.0,0.1,0.45000000000000007,-1.2080373616669613,-1.2020497408746884,-4.105226971204565,61.234084231145935,83.40842311459353,7473
-0.5,0.0,0.1,0.5000000000000001,-1.2101398146794926,-1.2022501286201097,-4.168260551984594,61.22755468494939,83.401893568397,7473
-0.5,0.0,0.15000000000000002,0.15,-1.2058562992280981,-1.1991143842446246,-4.0302089896896325,61.50425114453891,83.81294964028777,7498
-0.5,0.0,0.15000000000000002,0.2,-1.2148072434944355,-1.2078796571694643,-4.067542358944698,61.64105916966329,83.89669826740766,7493
-0.5,0.0,0.15000000000000002,0.25,-1.217982859025314,-1.2087419064562335,-4.154320694501684,61.59680899758059,83.86843653959329,7495
-0.5,0.0,0.15000000000000002,0.30000000000000004,-1.2175735714961358,-1.2080164114017842,-4.151070095594213,61.570139887567,83.82795136619166,7490
-0.5,0.0,0.15000000000000002,0.3500000000000001,-1.2177828670805757,-1.208102859680174,-4.153769589956091,61.61187005686646,83.84208118177658,7489
-0.5,0.0,0.15000000000000002,0.4000000000000001,-1.2197960977668778,-1.209405422184452,-4.187309361989782,61.62745098039216,83.84313725490196,7488
-0.5,0.0,0.15000000000000002,0.45000000000000007,-1.2190959560825856,-1.2096726955338357,-4.126107253129766,61.64705882352941,83.84313725490196,7488
-0.5,0.0,0.15000000000000002,0.5000000000000001,-1.2212016595918096,-1.2098906574452368,-4.189140774305151,61.64052287581699,83.83660130718954,7488
-0.5,0.0,0.20000000000000004,0.15,-1.2161409120481852,-1.204748936657401,-4.033540889332577,61.93219007723524,84.17986647466947,7510
-0.5,0.0,0.20000000000000004,0.2,-1.2258511660927773,-1.213706680025553,-4.070873841355129,62.05091289837053,84.26150121065376,7507
-0.5,0.0,0.20000000000000004,0.25,-1.228747269159531,-1.2142980345104932,-4.147426642473028,62.04842931937172,84.22774869109948,7508
-0.5,0.0,0.20000000000000004,0.30000000000000004,-1.2285787962943897,-1.2142622148425635,-4.144176043565557,62.02970620951383,84.20467185761957,7505
-0.5,0.0,0.20000000000000004,0.3500000000000001,-1.2288293029988917,-1.2146421203806854,-4.146875537927435,62.04527610573148,84.21879089243653,7504
-0.5,0.0,0.20000000000000004,0.4000000000000001,-1.2307898456634656,-1.2148900788269792,-4.190014794180676,62.05024205155044,84.20122988355358,7502
-0.5,0.0,0.20000000000000004,0.45000000000000007,-1.230169449184435,-1.2148900788269792,-4.126512095043942,62.069867852937335,84.20122988355358,7502
-0.5,0.0,0.20000000000000004,0.5000000000000001,-1.2322778538433221,-1.215002398352845,-4.1889806237915,62.069867852937335,84.19468794975795,7502
-0.5,0.0,0.25000000000000006,0.15,-1.22457855841061,-1.2087056714327171,-4.0318269577720605,62.00916230366492,84.43717277486911,7508
-0.5,0.0,0.25000000000000006,0.2,-1.235443312936412,-1.2183063292546474,-4.069955863054083,62.26933647428346,84.5308205732234,7506
-0.5,0.0,0.25000000000000006,0.25,-1.238245971967541,-1.2186950425877265,-4.16206786781101,62.25785340314136,84.51570680628272,7508
-0.5,0.0,0.25000000000000006,0.30000000000000004,-1.2380818882791411,-1.2185265866010484,-4.158817268903539,62.239089184060724,84.49257344762154,7505
-0.5,0.0,0.25000000000000006,0.3500000000000001,-1.23838141905598,-1.218898375791152,-4.161516763265417,62.26773096048155,84.50667364564251,7504
-0.5,0.0,0.25000000000000006,0.4000000000000001,-1.2406472660537604,-1.2196866295617692,-4.195056594903753,62.27427375032713,84.50667364564251,7504
-0.5,0.0,0.25000000000000006,0.45000000000000007,-1.2400072184214015,-1.219386891158543,-4.133854605253027,62.2963689892051,84.50114491331371,7503
-0.5,0.0,0.25000000000000006,0.5000000000000001,-1.2421162682362414,-1.219501359210836,-4.196888037021444,62.2963689892051,84.48806018972849,7503
-0.5,0.0,0.30000000000000004,0.15,-1.2329743202767893,-1.2167832003828896,-4.062352716002203,62.30280814296001,84.47339137265169,7511
-0.5,0.0,0.30000000000000004,0.2,-1.243436519994949,-1.2229470507672757,-4.088353215727545,62.55480662260323,84.51672010994045,7507
-0.5,0.0,0.30000000000000004,0.25,-1.2461000798415385,-1.2251777646203426,-4.185317634615637,62.54745385521665,84.53986123838199,7510
-0.5,0.0,0.30000000000000004,0.30000000000000004,-1.245814019535925,-1.2251050766074503,-4.158817268903539,62.53108231906819,84.51118963486455,7506
-0.5,0.0,0.30000000000000004,0.3500000000000001,-1.2461493077115118,-1.2252287543578053,-4.161516763265417,62.546620427926456,84.52528953739449,7505
-0.5,0.0,0.30000000000000004,0.4000000000000001,-1.248487906055675,-1.2259854230059197,-4.2154000988337765,62.55316364588105,84.52528953739449,7505
-0.5,0.0,0.30000000000000004,0.45000000000000007,-1.247968184596589,-1.225317404594486,-4.133854605253027,62.5621565035331,84.51975922533367,7504
-0.5,0.0,0.30000000000000004,0.5000000000000001,-1.2500789370084524,-1.2260758104423803,-4.196888037021444,62.5621565035331,84.50667364564251,7504
-0.5,0.0,0.3500000000000001,0.15,-1.2404307882129184,-1.2235846284078302,-4.157518832955099,62.644768697245304,84.3944251783027,7505
-0.5,0.0,0.3500000000000001,0.2,-1.2505270102013823,-1.2323920862215114,-4.183519392285086,62.836025900974555,84.4528746157368,7499
-0.5,0.0,0.3500000000000001,0.25,-1.2528352091127208,-1.233637024567785,-4.2134111514422665,62.824622228036894,84.44429907764768,7501
-0.5,0.0,0.3500000000000001,0.30000000000000004,-1.2526182527353393,-1.2331262434972365,-4.195429421956823,62.80575539568345,84.4211903204709,7498
-0.5,0.0,0.3500000000000001,0.3500000000000001,-1.2529641030948917,-1.2334838424995676,-4.198128946121023,62.827807206853706,84.43528873193382,7497
-0.5,0.0,0.3500000000000001,0.4000000000000001,-1.2553912661871853,-1.233700429879715,-4.260595886978842,62.827807206853706,84.43528873193382,7497
-0.5,0.0,0.3500000000000001,0.45000000000000007,-1.2549967132063917,-1.2335604335336763,-4.193491338762976,62.830238032958405,84.42976719853517,7496
-0.5,0.0,0.3500000000000001,0.5000000000000001,-1.2571114214592989,-1.2339950494135254,-4.264436899695135,62.830238032958405,84.41668846455663,7496
-0.5,0.0,0.40000000000000013,0.15,-1.2480142826802105,-1.2267876028614109,-4.1727235308024655,62.79769693797436,84.36927505888511,7504
-0.5,0.0,0.40000000000000013,0.2,-1.258093916212621,-1.236862081924181,-4.198724000725485,62.9954218443427,84.46043165467626,7498
-0.5,0.0,0.40000000000000013,0.25,-1.2598889357554683,-1.238505552901268,-4.218641906056143,62.96029825364641,84.4528746157368,7499
-0.5,0.0,0.40000000000000013,0.30000000000000004,-1.2595247202176691,-1.237864121477128,-4.21247429400234,62.95448600575464,84.42976719853517,7496
-0.5,0.0,0.40000000000000013,0.3500000000000001,-1.259855656198364,-1.238505552901268,-4.2151737883642175,62.976525207611324,84.44386320538808,7495
-0.5,0.0,0.40000000000000013,0.4000000000000001,-1.262338097923984,-1.2386085865401257,-4.265826343569494,62.98306414699536,84.43732426600405,7495
-0.5,0.0,0.40000000000000013,0.45000000000000007,-1.2621941690494136,-1.2385715824508434,-4.20571897895126,62.972407480057534,84.43834183339872,7494
-0.5,0.0,0.40000000000000013,0.5000000000000001,-1.2643142682626545,-1.238940316359686,-4.269667445692755,62.978945991892246,84.4252648097293,7494
-0.5,0.0,0.4500000000000001,0.15,-1.2565243971783002,-1.2321630368858303,-4.2434871561866565,62.97023225384364,84.396467124632,7503
-0.5,0.0,0.4500000000000001,0.2,-1.2665987037147481,-1.2416782599110099,-4.271148609009491,63.21365509123014,84.48106729448696,7497
-0.5,0.0,0.4500000000000001,0.25,-1.2682616078159483,-1.2428856429261828,-4.281362928445623,63.19335426478284,84.47802197802197,7500
-0.5,0.0,0.4500000000000001,0.30000000000000004,-1.2677403259630615,-1.2420713609939018,-4.2781123295381525,63.18749591262834,84.45490811588516,7497
-0.5,0.0,0.4500000000000001,0.3500000000000001,-1.2680636442343978,-1.242551451494228,-4.28081182390003,63.21606068532566,84.46900340047083,7496
-0.5,0.0,0.4500000000000001,0.4000000000000001,-1.2705761576740684,-1.2429266345648415,-4.324996217797085,63.21606068532566,84.46900340047083,7496
-0.5,0.0,0.4500000000000001,0.45000000000000007,-1.2706976749569017,-1.242759625437839,-4.270665809223934,63.2184659648205,84.46348002354019,7495
-0.5,0.0,0.4500000000000001,0.5000000000000001,-1.2728237742980848,-1.243717632020119,-4.333134725401684,63.211927025436474,84.45040214477211,7495
-0.5,0.0,0.5000000000000001,0.15,-1.2637214189774935,-1.2359390376278934,-4.3159101751544915,63.055282957147526,84.4095518482172,7503
-0.5,0.0,0.5000000000000001,0.2,-1.273780393291483,-1.2441451707378435,-4.357941525068985,63.243950294310004,84.49313276651405,7498
-0.5,0.0,0.5000000000000001,0.25,-1.2750829502210526,-1.2449744738000033,-4.374445604172455,63.23260073260073,84.49764521193093,7500
-0.5,0.0,0.5000000000000001,0.30000000000000004,-1.2745299290490135,-1.2445042952497074,-4.372154997673737,63.226734680531024,84.47452749983651,7497
-0.5,0.0,0.5000000000000001,0.3500000000000001,-1.2748443905723845,-1.2452255242260393,-4.309772796924398,63.26183625425059,84.48862150143867,7496
-0.5,0.0,0.5000000000000001,0.4000000000000001,-1.2773702472240562,-1.24589544344522,-4.366621955941006,63.26183625425059,84.48862150143867,7496
-0.5,0.0,0.5000000000000001,0.45000000000000007,-1.277653539710001,-1.2457280913928215,-4.350850179503246,63.264238540508735,84.48309684169227,7495
-0.5,0.0,0.5000000000000001,0.5000000000000001,-1.2797830419874339,-1.24637631637827,-4.413318380425259,63.25769960112469,84.47001896292421,7495
-0.5,0.1,0.1,0.15,-1.1818939203592,-1.167749177263723,-4.036941453526302,59.17314349160734,83.16243223826008,7477
-0.5,0.1,0.1,0.2,-1.1915925427814908,-1.178378279644861,-4.0742744651535,59.37704061642941,83.15920073135693,7474
-0.5,0.1,0.1,0.25,-1.1945819915672247,-1.1784738131776695,-4.147055365140722,59.33786078098472,83.1526707587828,7474
-0.5,0.1,0.1,0.30000000000000004,-1.1943883501075285,-1.1782578534565198,-4.143804766233251,59.34582490043743,83.12985571587126,7471
-0.5,0.1,0.1,0.3500000000000001,-1.1946405934035589,-1.1782933871337704,-4.146504260595129,59.34195064629847,83.11790050920486,7470
-0.5,0.1,0.1,0.4000000000000001,-1.1971164062776805,-1.1791585565677636,-4.193415686199947,59.40193261948289,83.15487072342648,7472
-0.5,0.1,0.1,0.45000000000000007,-1.196594255495677,-1.179333084115549,-4.129912420819088,59.41111183652151,83.15597049030488,7471
-0.5,0.1,0.1,0.5000000000000001,-1.1989951450306644,-1.1794305109499772,-4.192381128380581,59.41764053012992,83.15597049030488,7471
-0.5,0.1,0.15000000000000002,0.15,-1.1917741901890262,-1.1736957846850322,-4.058779164860531,59.47605670608218,83.64147122231658,7481
-0.5,0.1,0.15000000000000002,0.2,-1.201830991235001,-1.1827745225176203,-4.096112236092373,59.66424978770658,83.66973675615651,7479
-0.5,0.1,0.15000000000000002,0.25,-1.2046630136733991,-1.1835274695077698,-4.167935706670568,59.60546084002875,83.65667254556143,7479
-0.5,0.1,0.15000000000000002,0.30000000000000004,-1.204571182877163,-1.1835274695077698,-4.164684988553808,59.617268630396445,83.63268238521324,7477
-0.5,0.1,0.15000000000000002,0.3500000000000001,-1.2048735303418194,-1.184085974246897,-4.167384482915685,59.639498432601876,83.64028213166145,7476
-0.5,0.1,0.15000000000000002,0.4000000000000001,-1.2072086832121265,-1.1841579037687455,-4.215253457138821,59.66562173458725,83.64681295715779,7476
-0.5,0.1,0.15000000000000002,0.45000000000000007,-1.206850184611121,-1.1845948595559672,-4.15175043017654,59.67215256008359,83.64028213166145,7476
-0.5,0.1,0.15000000000000002,0.5000000000000001,-1.209252034558983,-1.1846905907669476,-4.214218988726421,59.67868338557993,83.64028213166145,7476
-0.5,0.1,0.20000000000000004,0.15,-1.2022860268359896,-1.1823238917346504,-4.062110706875607,59.79731938542007,83.92938868911409,7493
-0.5,0.1,0.20000000000000004,0.2,-1.2126548381022373,-1.191859850094248,-4.099443718502804,59.97123995032355,83.94666318060004,7489
-0.5,0.1,0.20000000000000004,0.25,-1.2155407691540865,-1.191556566878826,-4.168644502470776,59.94639471791855,83.92495260508596,7491
-0.5,0.1,0.20000000000000004,0.30000000000000004,-1.2153541392029308,-1.1915832850556058,-4.158254548619076,59.9281045751634,83.89542483660131,7488
-0.5,0.1,0.20000000000000004,0.3500000000000001,-1.2156960431235608,-1.1916472087915215,-4.160954042980953,59.92418796157114,83.91608391608392,7487
-0.5,0.1,0.20000000000000004,0.4000000000000001,-1.2182079614001318,-1.1918684044194108,-4.218584909746929,59.96078431372549,83.90849673202614,7488
-0.5,0.1,0.20000000000000004,0.45000000000000007,-1.2179286143485029,-1.1920979285089017,-4.155081912586971,59.967320261437905,83.90849673202614,7488
-0.5,0.1,0.20000000000000004,0.5000000000000001,-1.2203324720667064,-1.192609250201517,-4.217550500939175,59.97385620915032,83.90849673202614,7488
-0.5,0.1,0.25000000000000006,0.15,-1.2114779126649644,-1.187885651920062,-4.0711602337699695,60.058842759071595,84.25629290617849,7493
-0.5,0.1,0.25000000000000006,0.2,-1.2226726167516697,-1.199075000574576,-4.097729727337643,60.25749950983595,84.3343572315535,7487
-0.5,0.1,0.25000000000000006,0.25,-1.2252379710581771,-1.1986338017721314,-4.188600986275412,60.24183006535948,84.3267973856209,7488
-0.5,0.1,0.25000000000000006,0.30000000000000004,-1.2250557415387162,-1.1979597510270399,-4.172432221467779,60.21041625825002,84.27759262889629,7485
-0.5,0.1,0.25000000000000006,0.3500000000000001,-1.2254465455280412,-1.1990326916629752,-4.175131715829656,60.219550444328284,84.29822268687924,7484
-0.5,0.1,0.25000000000000006,0.4000000000000001,-1.2280348383836115,-1.1995306901322271,-4.2186835399005185,60.26269358949226,84.30373129451742,7485
-0.5,0.1,0.25000000000000006,0.45000000000000007,-1.2278500437347646,-1.199967001304852,-4.153367981026455,60.26922825589753,84.29719662811213,7485
-0.5,0.1,0.25000000000000006,0.5000000000000001,-1.2302539361254745,-1.200195071089075,-4.215836539576336,60.27576292230281,84.29719662811213,7485
-0.5,0.1,0.30000000000000004,0.15,-1.2194759433265492,-1.1941389697328888,-4.126985608610846,60.45234671198849,84.22015949797358,7490
-0.5,0.1,0.30000000000000004,0.2,-1.2308313436785387,-1.202814429222193,-4.152986048731543,60.59081105810078,84.25593098490295,7487
-0.5,0.1,0.30000000000000004,0.25,-1.2330283495043621,-1.2031150276551221,-4.252528666529394,60.571204496438135,84.23632442324032,7487
-0.5,0.1,0.30000000000000004,0.30000000000000004,-1.232952080209226,-1.2031150276551221,-4.225289045843817,60.54368424491929,84.18610729922239,7485
-0.5,0.1,0.30000000000000004,0.3500000000000001,-1.2333785626472267,-1.2035893353835656,-4.22001796868775,60.57893361212755,84.2067433350758,7484
-0.5,0.1,0.30000000000000004,0.4000000000000001,-1.236039881673177,-1.20444087323033,-4.282611160549856,60.58289224335097,84.20571129843822,7485
-0.5,0.1,0.30000000000000004,0.45000000000000007,-1.2359758178702769,-1.2044692990438965,-4.186007379564978,60.58942690975626,84.19917663203293,7485
-0.5,0.1,0.30000000000000004,0.5000000000000001,-1.238381272778536,-1.2048271209646404,-4.276405035528875,60.59596157616154,84.19917663203293,7485
-0.5,0.1,0.3500000000000001,0.15,-1.2273584912248057,-1.1974713506011816,-4.2231206586692105,60.61041761976341,84.23632442324032,7487
-0.5,0.1,0.3500000000000001,0.2,-1.2381272713503302,-1.2085870843636606,-4.249121188196875,60.78521034753071,84.2565978573295,7480
-0.5,0.1,0.3500000000000001,0.25,-1.2401970791551458,-1.2086184436218002,-4.281591176066137,60.76304958515711,84.2490363885804,7481
-0.5,0.1,0.3500000000000001,0.30000000000000004,-1.2399618648183963,-1.2086350200773723,-4.255033998760916,60.73807968647943,84.19986936642717,7478
-0.5,0.1,0.3500000000000001,0.3500000000000001,-1.2403988618006352,-1.209059603184156,-4.249762951407171,60.76023773757429,84.22049506890471,7477
-0.5,0.1,0.3500000000000001,0.4000000000000001,-1.2431490996393484,-1.2089688298637937,-4.328775702986456,60.76420640104507,84.2194644023514,7478
-0.5,0.1,0.3500000000000001,0.45000000000000007,-1.24321026610393,-1.209373935019935,-4.261671303782202,60.77073807968648,84.2194644023514,7478
-0.5,0.1,0.3500000000000001,0.5000000000000001,-1.2456196755661968,-1.2094157431363968,-4.352068631920553,60.77073807968648,84.2194644023514,7478
-0.5,0.1,0.40000000000000013,0.15,-1.234941221272631,-1.2022913456641815,-4.238325445923544,60.84427889956218,84.25145396327518,7485
-0.5,0.1,0.40000000000000013,0.2,-1.245918710031574,-1.2095457466182182,-4.264325826439596,60.941991115756466,84.31539064541417,7480
-0.5,0.1,0.40000000000000013,0.25,-1.247478409155159,-1.209188821603123,-4.286822049889303,60.889730859681215,84.28926051737653,7480
-0.5,0.1,0.40000000000000013,0.30000000000000004,-1.2472091731790291,-1.2097435423400786,-4.260264842781759,60.875244937949056,84.25212279555846,7478
-0.5,0.1,0.40000000000000013,0.3500000000000001,-1.2476312960375895,-1.2098756232760168,-4.254993765625692,60.897394030435635,84.27274508523284,7477
-0.5,0.1,0.40000000000000013,0.4000000000000001,-1.2504375409597621,-1.2099350196120908,-4.334006219181753,60.90790333115611,84.26518615284128,7478
-0.5,0.1,0.40000000000000013,0.45000000000000007,-1.2507494712955234,-1.2102185529072158,-4.266902028593756,60.914435009797515,84.26518615284128,7478
-0.5,0.1,0.40000000000000013,0.5000000000000001,-1.2531645425433466,-1.2103833952657101,-4.357299177918173,60.90790333115611,84.26518615284128,7478
-0.5,0.1,0.4500000000000001,0.15,-1.243305743802224,-1.205951075519942,-4.331683672223644,60.99313949689644,84.32538386148317,7483
-0.5,0.1,0.4500000000000001,0.2,-1.2543900227806668,-1.2142613984659172,-4.334466464076595,61.13397347965249,84.38173623358809,7479
-0.5,0.1,0.4500000000000001,0.25,-1.2555861784510451,-1.2148870126775235,-4.333867437396602,61.12090926905742,84.36213991769547,7479
-0.5,0.1,0.4500000000000001,0.30000000000000004,-1.2551619019108244,-1.2148870126775235,-4.300769454989986,61.09986284370714,84.31846384951996,7477
-0.5,0.1,0.4500000000000001,0.3500000000000001,-1.25557638540669,-1.2153785714611753,-4.2975740797859,61.12199582027168,84.33908045977012,7476
-0.5,0.1,0.4500000000000001,0.4000000000000001,-1.2584128389090607,-1.2153813060994403,-4.353566094944759,61.1259878518712,84.338057605643,7477
-0.5,0.1,0.4500000000000001,0.45000000000000007,-1.2589904308198905,-1.2154272819763938,-4.306955344234066,61.132519103912216,84.33152635360199,7477
-0.5,0.1,0.4500000000000001,0.5000000000000001,-1.2614111988067713,-1.2155801529287464,-4.443256831918315,61.1259878518712,84.33152635360199,7477
-0.5,0.1,0.5000000000000001,0.15,-1.250503371479462,-1.209688683652235,-4.351218289886074,61.03234237177393,84.31885004900359,7483
-0.5,0.1,0.5000000000000001,0.2,-1.261456022917495,-1.2169637903879387,-4.379492806282745,61.147037690247565,84.32294728591025,7479
-0.5,0.1,0.5000000000000001,0.25,-1.2625214300893017,-1.2173101847154446,-4.390102105227219,61.13143454402926,84.32845570943299,7480
-0.5,0.1,0.5000000000000001,0.30000000000000004,-1.261951533207953,-1.2169637903879387,-4.3878114987285,61.11292534778917,84.28580758931487,7477
-0.5,0.1,0.5000000000000001,0.3500000000000001,-1.2623571715112096,-1.2175077217246753,-4.337560757706448,61.13505747126437,84.3064263322884,7476
-0.5,0.1,0.5000000000000001,0.4000000000000001,-1.2652073940004906,-1.2177209030206475,-4.395191862891003,61.13905035595324,84.30540134543793,7477
-0.5,0.1,0.5000000000000001,0.45000000000000007,-1.2659470144902352,-1.2177209030206475,-4.429156193681181,61.145581607994245,84.2988700933969,7477
-0.5,0.1,0.5000000000000001,0.5000000000000001,-1.2683711812024476,-1.21801753373421,-4.463809499688566,61.13905035595324,84.2988700933969,7477
