feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115
0.023052396,-2.2513683,-1.1114091,-0.85860986,-0.052115474,-0.4688856,-0.055062387,-0.19150634,-0.20383024,0.8998156,0.10699182,-0.5741993,1.9075469,0.4385647,-0.95924866,-1.8543464,0.0,-1.0340115,1.0869809,-0.59689677,-0.61122626,-0.7071025,-0.6762224,0.8336568,-0.4368999,-0.50174206,-0.4963869,-0.39149085,-0.5615677,-0.5039923,-0.0683017,-0.707001,-0.699162,-0.7284048,-0.661122,-0.7093485,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,0.25744453,-0.6460473,0.3265952,0.65204513,0.61398154,0.576233,1.0155922,0.85701615,0.7747851,-0.36169416,-1.0650071,0.62292403,-0.6859735,-1.1195871,-1.1195915,0.71969527,0.41122982,1.2374742,-0.26887387,1.6080412,-1.7400534,-0.758114,-0.082937025,-0.16489798,-0.590872,0.8613939,0.1875862,-0.51003253,-0.30102262,0.7596765,0.3033772,0.32538027,0.5572342,0.31522432,0.6816037,0.761266,1.3157649,-0.26373035,-0.10312969,-1.0595945,0.32257518,1.3360847,-0.42693594,0.76063627,1.169121,-0.4392229,-0.43797383,-0.19989592,0.9576141,-4.1042223,-0.08651967,0.0,0.4233224,0.11150366,0.60579807,-1.168155,-0.1579066,1.067772,-0.77645844,-1.0577703
-0.7657736,0.089913286,-0.108674906,-0.039530188,-0.05158407,-0.14325285,-0.07167847,-0.03177519,-0.20383024,0.01702268,-0.037430245,0.032247342,0.013957811,0.007405713,-0.23502532,-0.12970206,0.0,,,,,-0.13541257,-0.213618,-1.1995344,0.13361327,0.66379005,-0.477509,-0.21939294,1.4074031,-0.07960207,-0.0683017,1.6166123,1.4162865,0.7857748,0.7699138,1.8423849,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,0.8573448,-0.35807735,-1.0066974,-0.81855166,0.4893732,0.05430732,-0.2334059,-0.83808565,-0.11314961,0.5487201,0.07947133,0.3110132,-0.6859735,0.14786197,0.14785564,-0.50196177,1.6472619,1.2374742,-0.26887387,1.5190624,0.052751005,-0.758114,0.21872732,0.15998906,-0.10665592,0.28657365,0.88070285,-0.086390674,0.20209637,0.17493032,0.315636,0.33788052,0.5794719,0.31522432,-0.35022834,-0.5215992,-0.73817354,2.8853076,-0.10312969,-0.6662237,-0.6443572,0.9416233,-0.48226705,0.08422524,-0.90958863,3.1997712,-0.57207125,1.5122054,-0.7520849,0.19496639,-0.08651967,0.0,-0.08349877,0.5143309,0.8408114,0.73297876,0.79848826,0.13520576,-0.103009775,-0.3590834
-0.3713606,0.87718564,-0.3468757,0.39206496,-0.05158407,-0.52989924,0.09448233,-0.17553324,-0.55944896,0.01702268,-0.06758383,1.0433338,-1.0714595,0.43948033,-1.0290848,2.1132185,0.0,-0.5608399,1.0869809,-0.59689677,-0.61122626,0.28605938,-0.99619454,0.8336568,-0.15164332,2.07562,-0.055846106,1.7102711,0.49735865,0.40633687,-0.0683017,1.4899619,2.3002806,1.4009861,1.3262792,1.9243103,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,-0.7245605,-0.36185172,0.92933357,0.16179816,0.6790964,-0.38990083,0.5886527,0.6373637,-0.0043796003,-0.67829823,-1.326535,1.8833815,0.79506814,-1.2040837,-1.2040766,-0.34054455,0.77526885,-0.8827579,-0.26887387,-0.55912435,0.7794132,0.95141387,-0.52698565,-0.6299221,-0.650437,0.82371354,-1.0491802,-0.9031376,0.5544207,-0.5610165,0.39843467,0.42231005,0.7066677,0.31522432,-0.30889308,-0.52501464,-0.73817354,-0.26373035,-0.10312969,0.6617614,0.32257518,-0.8518874,0.43991786,-0.53889805,-0.90958863,0.2885759,-0.57207125,-0.19989592,-0.016279023,0.19496639,-0.08651967,0.0,-0.08789996,-0.8452535,0.8293895,-0.6646633,-0.6299034,0.3887094,-0.66063493,-0.12945516
0.023052396,-1.6825777,-0.8661379,-0.7468854,-0.5144071,2.0093246,-0.47046438,0.048090383,1.5742633,-3.248262,-0.03712606,-0.17042501,0.031485416,0.88573134,0.53808093,-0.9529114,0.0,0.7449413,-1.1279963,2.067722,-0.61122626,-0.71591073,-0.19471529,0.8336568,-0.4368999,-0.50174206,-0.4963869,-0.39149085,-0.5615677,-0.5039923,-0.0683017,-0.707001,-0.699162,-0.7284048,-0.661122,-0.7093485,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,0.73723596,-0.031133985,-0.8154481,0.041165326,0.78604406,-0.36225045,1.100986,-0.24318923,0.3741389,0.07564695,0.016686479,-0.7121481,-0.6859735,-0.105627835,-0.105642244,0.7830609,0.107821696,1.2374742,-0.26887387,1.4037358,0.22873285,-0.758114,-0.50312316,-0.12082344,-0.101749994,0.5335971,0.6521062,0.5195234,0.25623828,-0.56796914,0.3133074,0.33550605,0.5393896,0.31522432,-0.59742105,-0.5225587,-0.73817354,-0.26373035,-0.10312969,0.59047616,0.32257518,-0.86986405,-0.35316116,-0.26042637,-0.90958863,-0.4392229,-0.57207125,-0.19989592,-0.77193403,0.19496639,-0.08651967,0.0,-0.065591894,0.26053056,0.5952302,0.81667054,-0.18542548,0.20217143,0.39263546,-0.8372155
-0.7657736,0.089913286,-0.108674906,-0.039530188,-0.05158407,-0.14325285,-0.07167847,-0.03177519,-0.20383024,0.01702268,-0.037430245,0.032247342,0.013957811,0.007405713,-0.23502532,-0.12970206,0.0,,,,,-0.13541257,-0.213618,-1.1995344,0.8467547,-0.2991949,-0.46865237,0.021440005,1.2110441,3.143884,-0.05081002,1.5280508,0.08573063,0.7170587,1.8062632,2.0600493,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,-0.19679828,0.22852214,0.13926291,2.2466848,-1.4309411,-0.046464775,-0.9261661,-0.47572294,0.42670688,-0.5631216,1.1087066,-1.1483644,0.6167228,1.0773246,1.0773196,-0.7311136,-1.0308365,-0.627442,-0.26887387,-0.7569409,-1.7400534,-0.33073202,0.5285716,0.31181502,0.6858645,-0.5854567,-0.108417116,0.75441027,0.2367688,1.0193138,0.42010805,0.44441035,0.7399625,0.31522432,0.049258314,-0.05805603,-0.73817354,0.19484243,-0.10312969,-1.4994977,-1.7286168,1.2741345,-0.48226705,1.2445238,-0.90958863,0.4705256,-0.57207125,3.6271539,-0.80417514,0.19496639,-0.08651967,0.0,-0.08349877,0.540106,-1.120253,0.9646699,1.2360954,-0.47775567,1.712109,1.0549458
-0.3713606,-2.0419128,-0.7742216,-0.77482843,0.11153366,-0.52989924,0.26064312,-0.015802076,-0.55944896,0.01702268,0.022762941,-3.5202467,1.5812384,-0.76442295,-1.0290848,-1.6121513,0.0,0.88707507,-1.1279963,-0.59689677,1.8902444,-0.71591073,-0.020298256,0.8336568,-0.4368999,-0.50174206,-0.4963869,-0.39149085,-0.5615677,-0.5039923,-0.0683017,-0.707001,-0.699162,-0.7284048,-0.661122,-0.7093485,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,1.412393,-0.32822722,-1.5404634,-0.9208937,-1.6514131,2.1308062,-0.96910447,-1.0011247,0.45477074,1.149618,1.3401607,-1.4597578,-1.8568494,1.2885796,1.2885855,0.15362725,0.69915324,1.2374742,-0.26887387,-1.1110762,-1.7400534,-0.758114,1.858292,2.2096694,1.5693076,-0.5937401,1.4697788,1.765739,-1.2825018,3.1264033,0.33924925,0.3619589,0.61574674,0.31522432,-1.0221331,-0.5225623,-0.73817354,-0.26373035,-0.10312969,-1.5809567,0.32257518,0.9783866,-0.32088467,2.091112,-0.90958863,-0.4392229,-0.57207125,-0.19989592,-0.72986126,0.19496639,-0.08651967,0.0,0.07646765,-0.6407417,-0.19870423,0.6452341,1.0167925,-0.13203067,0.8135257,0.32550776
-0.3713606,-2.1989002,-1.0532882,-0.83760273,0.11153366,-0.52989924,0.26064312,-0.015802076,-0.55944896,0.01702268,0.08034402,0.37435418,1.567382,-0.76442295,-1.0290848,-1.6043718,0.0,0.88707507,-1.1279963,-0.59689677,1.8902444,-0.71591073,-0.550127,0.8336568,-0.009015025,1.0137905,1.6910576,-0.29496604,1.3772786,-0.4747265,-0.0683017,-0.0056390264,1.7096313,0.9563525,1.3557023,0.61912715,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,0.8521205,-0.15607613,-0.5612768,0.004437303,-0.7053804,1.3168752,-0.58857054,-0.82064337,0.6721804,0.12066849,1.4217283,-1.746397,-0.38356185,1.3308144,1.3308176,0.19202173,0.11993644,0.8045472,-0.26887387,0.0066415337,-1.7400534,-0.758114,2.2941334,0.9926264,0.1479293,0.3081719,0.7957118,1.5228367,-0.71219456,2.5846214,0.32240403,0.34478188,0.58986896,0.31522432,-0.42489907,1.2578392,-0.73817354,-0.26373035,-0.10312969,-2.408095,0.32257518,1.2366085,-0.3926102,1.781699,-0.90958863,-0.4392229,-0.57207125,-0.19989592,-0.76950663,0.19496639,-0.08651967,0.0,0.2787797,-0.20276104,0.3770023,0.80614895,0.37251025,0.19411439,0.50675434,-0.23892893
1.2062914,0.9682595,0.3003292,-0.042401604,-0.41426942,2.1390865,-0.40400007,-0.07969454,1.5742633,-3.9344287,-0.054409742,0.52798355,-0.40111464,0.62362546,1.3128971,0.034185663,0.0,-1.1388242,1.0869809,-0.59689677,-0.61122626,0.6782602,-0.46694493,0.8336568,-0.4368999,-0.50174206,-0.4963869,-0.39149085,-0.5615677,-0.5039923,-0.0683017,-0.707001,-0.699162,-0.7284048,-0.661122,-0.7093485,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,-0.020883275,-0.7908888,0.68597335,0.50003153,0.78604406,-0.20041625,0.5886527,0.9867982,0.26720157,-0.5063582,-1.2932124,1.660309,0.79506814,-1.2040837,-1.2040766,0.5409335,-0.5433946,-0.8827579,-0.26887387,-0.4978481,0.46348238,-0.33073202,-0.540582,-0.577149,-0.82700104,0.9623364,-0.20952716,-0.8844892,-0.5474845,-0.61174726,0.19203494,0.21184489,-1.4327446,0.31522432,-0.56150323,-0.52030534,1.2830498,-0.26373035,-0.10312969,0.74714506,0.32257518,1.1515883,0.4014935,-0.100563034,0.72643286,-0.4392229,0.88065094,-0.19989592,0.9576141,0.19496639,-0.08651967,0.0,-0.09335468,-1.059821,0.7808726,-1.168155,-0.860147,1.054902,-0.99494725,-1.2594471
-0.7657736,0.089913286,-0.108674906,-0.039530188,-0.05158407,-0.14325285,-0.07167847,-0.03177519,-0.20383024,0.01702268,-0.037430245,0.032247342,0.013957811,0.007405713,-0.23502532,-0.12970206,0.0,,,,,-0.13541257,-0.213618,-1.1995344,-0.4368999,-0.50174206,-0.4963869,-0.39149085,-0.5615677,-0.5039923,-0.0683017,-0.707001,-0.699162,-0.7284048,-0.661122,-0.7093485,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,2.796127,-0.72668636,-2.3513062,-1.1416236,-1.729733,0.6890888,-0.6890515,-1.0443138,0.4401843,1.7770747,0.8002443,-0.80970836,-2.167015,0.7816,0.78158975,-0.01603724,-1.2300842,1.2374742,-0.26887387,-1.1110762,-1.7400534,-0.758114,1.7777642,2.5395935,2.1024466,-0.7175962,1.4697788,1.0961838,0.47972405,1.1462005,0.40473637,0.42873588,0.71634847,0.31522432,-0.504339,-0.5293877,-0.73817354,-0.26373035,-0.10312969,-1.9949818,0.32257518,1.0051925,-0.48226705,0.64718485,-0.90958863,-0.4392229,-0.57207125,-0.19989592,-0.7920583,0.19496639,-0.08651967,0.0,-0.08349877,0.72071606,-0.24981289,0.90718114,1.082327,-0.4620957,1.8923054,0.63669986
0.023052396,0.26135755,0.08191258,0.189278,0.016138973,0.3386237,0.1277145,0.111982845,0.15178847,-1.022301,-0.046643686,0.77840465,-0.26840863,0.22131981,0.5989507,0.8088186,0.0,0.76109886,-0.66819036,-0.59689677,1.3709655,0.74292064,-0.99619454,0.8336568,-0.4368999,-0.50174206,-0.4963869,-0.39149085,-0.5615677,-0.5039923,-0.0683017,-0.707001,-0.699162,-0.7284048,-0.661122,-0.7093485,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,0.0548825,-0.8205333,0.57783955,0.012110215,0.78604406,-0.48631945,0.94217956,0.41393968,0.673477,-0.25322193,-0.867753,0.5292894,-0.6859735,-0.90833205,-0.90832555,0.2360775,0.94001746,1.2374742,-0.26887387,0.008840845,0.052751005,-0.758114,0.17688127,0.1920166,-0.18752192,0.78958046,0.16267502,-0.11845933,-0.7390537,-0.48138705,0.1715046,0.19091016,-1.4642835,0.31522432,-0.77140903,2.0211449,2.146027,-0.26373035,-0.10312969,0.59090364,0.32257518,-0.88258356,0.20937164,-0.4873292,0.91890603,-0.4392229,1.1711954,-0.19989592,1.5448773,0.19496639,-0.08651967,0.0,-0.08337029,-0.8957634,0.8814399,-1.3103433,-0.094489075,1.0236683,-0.45936638,-1.055817
0.8118784,-0.5450047,0.26394475,-0.19987322,0.057967566,0.2633972,0.028018013,-0.015802076,0.15178847,-0.56657904,-0.015904395,0.3380601,0.46883819,-0.6577579,0.7596855,-0.3034364,0.0,0.19043954,-0.57659334,1.404384,-0.61122626,-0.15147468,0.9436631,0.8336568,-0.4368999,-0.50174206,-0.4963869,-0.39149085,-0.5615677,-0.5039923,-0.0683017,-0.707001,-0.699162,-0.7284048,-0.661122,-0.7093485,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,-0.856608,-0.6529879,1.1933912,0.049004488,0.78604406,-0.22922902,-1.2968072,-0.08186327,-0.1653173,-0.6780513,0.8311406,-0.30557692,0.79506814,0.9083314,0.9083281,0.05589837,1.4394715,-0.8827579,-0.26887387,0.58775634,0.4061377,0.096649945,-0.54793394,-0.4884224,0.0049499925,0.40617397,-1.0491802,-0.4640887,-0.60639894,-0.5837326,0.28505164,0.30669373,0.5324879,0.31522432,2.326097,2.9166038,1.1676314,-0.25665322,-0.10312969,0.6612092,-5.4168906,1.1661192,0.15173508,-0.23807989,-0.42840585,0.92539984,-0.25917727,0.30366325,1.2512457,0.19496639,-0.08651967,0.0,-0.073923536,-0.61867255,0.45728084,-1.2471484,0.3365618,-0.2478488,0.36556968,-0.06824477
-0.3713606,-0.14640556,-0.8513173,-0.36664718,-0.54093724,-0.52989924,-0.40400007,-0.6547267,-0.55944896,0.01702268,-0.0799783,-0.5883153,-1.5401406,2.124945,-1.0290848,0.8831574,0.0,0.9028133,-1.1279963,-0.59689677,1.8902444,-0.2507466,-0.99619454,0.8336568,-0.4368999,-0.50174206,-0.4963869,-0.39149085,-0.5615677,-0.5039923,-0.0683017,-0.707001,-0.699162,-0.7284048,-0.661122,-0.7093485,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,-0.5557257,0.5092984,-0.23282017,1.0497527,0.78604406,-0.3361209,-1.6023482,-0.42562926,0.030770687,-0.6385026,1.5636982,-1.4882933,0.79506814,1.5420694,1.5421046,0.26379347,0.84542906,-0.8827579,-0.26887387,0.30149066,0.7637167,-0.33073202,-0.5761184,-0.66190237,-0.4224204,0.56328624,-0.18168527,0.17533411,0.08414948,-0.57878625,0.27542922,0.29688177,0.5177059,0.31522432,-0.37468898,0.6549889,-0.73817354,-0.26373035,-0.10312969,0.6705811,0.32257518,-0.87402976,-0.20561157,-0.2294851,-0.90958863,-0.4392229,-0.57207125,-0.19989592,-0.7631478,0.19496639,-0.08651967,0.0,-0.09164855,-0.4941849,0.15479071,0.77897197,-0.43006718,0.35968956,-0.3567885,0.068732664
-0.7657736,0.089913286,-0.108674906,-0.039530188,-0.05158407,-0.14325285,-0.07167847,-0.03177519,-0.20383024,0.01702268,-0.037430245,0.032247342,0.013957811,0.007405713,-0.23502532,-0.12970206,0.0,,,,,-0.13541257,-0.213618,-1.1995344,-0.4368999,-0.50174206,-0.4963869,-0.39149085,-0.5615677,-0.5039923,-0.0683017,-0.707001,-0.699162,-0.7284048,-0.661122,-0.7093485,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,-1.2531846,1.4436814,1.545841,-2.3761852,-1.729733,-0.5293247,-1.7694299,-0.62044716,-1.1730956,-0.35846686,1.1122987,-0.24103199,0.44794902,1.2463177,1.2463324,-1.618944,-1.4920963,-0.38582852,-0.26887387,-1.1110762,1.3432777,-0.33073202,-0.5761184,-0.69356227,-0.9435565,-2.4322028,0.48143727,-0.91670537,1.6373184,-0.61174726,0.46573922,0.5051131,0.83141327,0.31522432,-0.24279906,-0.5344206,-0.73817354,-0.26373035,-0.10312969,0.74714506,0.31017962,-0.93907297,-0.48226705,-0.53889805,-0.90958863,1.380274,-0.57207125,-0.19989592,-0.80417514,0.19496639,-0.08651967,0.0,-0.08349877,1.5812582,-2.5206027,0.9646699,-1.7013111,-2.7528822,-1.1155648,2.1081462
-0.7657736,0.089913286,-0.108674906,-0.039530188,-0.05158407,-0.14325285,-0.07167847,-0.03177519,-0.20383024,0.01702268,-0.037430245,0.032247342,0.013957811,0.007405713,-0.23502532,-0.12970206,0.0,,,,,-0.13541257,-0.213618,-1.1995344,-0.4368999,-0.50174206,-0.4963869,-0.39149085,-0.5615677,-0.5039923,-0.0683017,-0.707001,-0.699162,-0.7284048,-0.661122,-0.7093485,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,-1.3549432,3.2344012,-0.7536014,-2.515808,-1.729733,-0.5293247,-2.4192863,1.6383942,-3.410698,7.221663,1.6566284,-1.1540807,0.79506814,1.7110627,1.711075,-1.618944,-1.4920963,-0.8827579,3.8708553,-1.1110762,1.3760693,3.8449306,-0.5761184,-0.69356227,-0.9435565,-2.4322028,-1.0491802,-1.3511153,1.5942372,-0.611149,0.46573922,0.4963914,0.81827366,0.31522432,-0.24528609,-0.5342035,-0.73817354,-0.26373035,-0.10312969,0.73568517,0.32257518,-0.94045687,-0.48226705,-0.53889805,-0.90958863,-0.4392229,-0.57207125,-0.19989592,-0.80417514,0.19496639,-0.08651967,0.0,-0.08349877,1.5492321,-2.5206027,0.9646699,-1.7013111,-2.7403166,-1.1155648,2.062021
1.6007044,1.6856916,0.33526143,0.02405935,-0.44811186,2.4675016,-0.32091966,0.064063504,1.929882,-4.3031416,-0.058594406,0.31632093,-0.64516354,0.08041815,2.4178793,0.4634052,0.0,0.7770872,-0.72569126,-0.59689677,1.4359038,-0.063018695,0.92240995,0.8336568,-0.4368999,-0.50174206,-0.4963869,-0.39149085,-0.5615677,-0.5039923,-0.0683017,-0.707001,-0.699162,-0.7284048,-0.661122,-0.7093485,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,-0.44631028,-0.9837932,1.4113334,0.8190829,0.78604406,-0.48258412,1.3826548,0.52627325,1.0082675,-0.6395087,-1.5047516,0.61826074,0.79506814,-1.6265666,-1.6265448,2.2262218,-0.468883,-0.8827579,-0.26887387,-1.013684,0.5845629,0.096649945,-0.5761184,-0.62411124,-0.8654772,0.9513006,-1.0491802,-0.2624501,-1.0041009,-0.61174726,-3.1142364,-2.8592086,-1.6380504,-3.2145438,1.0263656,-0.66255736,-0.73817354,-0.26373035,-0.10312969,0.74714506,0.32257518,-0.8337562,0.30159014,-0.50795674,0.014282341,-0.4392229,0.45600906,-0.19989592,1.2512457,0.19496639,-0.08651967,0.0,-0.09528038,-1.2923808,0.6085959,-1.2471484,-1.1762934,0.91882014,-0.7349078,-0.67697567
-0.7657736,0.089913286,-0.108674906,-0.039530188,-0.05158407,-0.14325285,-0.07167847,-0.03177519,-0.20383024,0.01702268,-0.037430245,0.032247342,0.013957811,0.007405713,-0.23502532,-0.12970206,0.0,,,,,-0.13541257,-0.213618,-1.1995344,-0.4368999,-0.50174206,-0.4963869,-0.39149085,-0.5615677,-0.5039923,-0.0683017,-0.707001,-0.699162,-0.7284048,-0.661122,-0.7093485,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,-1.4349794,3.11909,-0.4806054,-2.6098156,-1.729733,-0.5293247,0.06198334,0.25502744,-3.410698,0.9259456,-0.17478529,0.7801482,0.79506814,-0.06336603,-0.06338906,-1.4681219,-0.97474444,-0.8827579,3.8708553,-1.1110762,0.95912343,1.8061779,-0.5761184,-0.69356227,-0.9128379,-1.6374677,-1.0491802,-1.2703612,1.3283451,-0.6004644,0.43045703,0.45496318,0.7558607,0.31522432,-0.26085475,-0.53262585,-0.2169811,-0.26373035,-0.10312969,0.7103912,0.32257518,-0.93630517,-0.48226705,-0.53889805,1.4963254,-0.4392229,-0.57207125,-0.19989592,-0.80417514,0.19496639,-0.08651967,0.0,-0.08349877,1.3515711,-0.9647735,0.9646699,0.29821575,-1.3782396,-0.6198152,1.7997681
1.2062914,1.1918688,0.798989,0.46529305,-0.04715183,0.14804974,-0.07167847,-0.015802076,0.15178847,0.06531187,-0.04165371,0.02650987,-0.10265942,0.087327205,2.17878,0.33458707,0.0,-0.68523556,0.65008044,-0.07130522,-0.61122626,-0.24905199,2.1334963,0.8336568,-0.4368999,-0.50174206,-0.4963869,-0.39149085,-0.5615677,-0.5039923,-0.0683017,-0.707001,-0.699162,-0.7284048,-0.661122,-0.7093485,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,-0.25260523,-0.8241465,0.9346515,0.12610559,0.78604406,-0.5293247,0.5886527,1.3417218,0.3176692,-0.41913158,-0.9951925,1.134241,0.79506814,-0.9505938,-0.9505787,1.6257461,-0.7154604,-0.8827579,-0.26887387,-0.6584893,1.0319048,1.7339298,-0.5761184,-0.69356227,-0.9347341,1.0416198,-1.0491802,-1.2940378,-0.89415395,-0.61174726,0.1278855,0.14643191,-1.5312914,0.31522432,-0.17563948,-0.52070487,1.6689777,-0.26373035,-0.10312969,0.74714506,0.32257518,-0.8830251,0.59361535,-0.53889805,0.72643286,-0.4392229,1.0147483,-0.19989592,1.2512457,0.19496639,-0.08651967,0.0,-0.089097545,-1.1679084,1.0755633,-1.2471484,-1.7013111,1.0997065,-1.0101886,-1.2812188
-0.7657736,0.089913286,-0.108674906,-0.039530188,-0.05158407,-0.14325285,-0.07167847,-0.03177519,-0.20383024,0.01702268,-0.037430245,0.032247342,0.013957811,0.007405713,-0.23502532,-0.12970206,0.0,,,,,-0.13541257,-0.213618,-1.1995344,-0.4368999,-0.50174206,-0.4963869,-0.39149085,-0.5615677,-0.5039923,-0.0683017,-0.707001,-0.699162,-0.7284048,-0.661122,-0.7093485,-0.098249294,0.02192344,0.00029682158,-0.09139316,-0.07666109,-0.0119286105,-0.029008145,-0.030613596,-0.0364395,-0.08825964,,,,,,0.07543118,-0.045677546,-0.06362751,-0.07436302,-0.2607291,-0.87162215,0.32863322,0.41051826,1.0055653,-1.4293585,-0.5293247,-1.4740407,1.017968,-0.8825316,-0.64576435,0.9380087,-0.28998283,0.79506814,1.0350899,1.0350877,-1.618944,-0.89271873,-0.8827579,-0.26887387,-0.755065,0.4061377,0.5933865,-0.5748507,-0.5736851,-0.72431445,-1.1386622,-1.0491802,-1.0731972,1.2771947,-0.5837555,0.45938072,0.48445657,0.80029345,0.31522432,-0.26409543,-0.52892053,-0.73817354,-0.26373035,-0.10312969,0.5573399,0.32257518,-0.8511589,-0.48226705,-0.53889805,-0.90958863,-0.4392229,-0.57207125,-0.19989592,-0.80417514,-6.2986,-0.08651967,0.0,-0.08349877,1.3135465,-1.3576531,0.9646699,1.6070776,-1.1050392,-0.9252605,1.4561824
